48891444,Charlotte Mary Yonge___The Young Step-Mother.txt
71798070,Charlotte Mary Yonge___Two Penniless Princesses.txt
67645699,Charlotte Mary Yonge___Under the Storm.txt
53116691,Charlotte Mary Yonge___Unknown to History.txt
59448189,Charlotte Mary Yonge___Young Folks' History of England.txt
37969764,Charlotte Mary Yonge___Young Folks' History of Rome.txt
65082600,D H Lawrence___Aaron's Rod.txt
71223720,D H Lawrence___Amores.txt
89995628,D H Lawrence___Bay.txt
98769417,D H Lawrence___England, My England.txt
83023446,D H Lawrence___Fantasia of the Unconscious.txt
56883110,D H Lawrence___Look! We Have Come Through!.txt
79448669,D H Lawrence___New Poems.txt
49619076,D H Lawrence___Sea and Sardinia.txt
12779982,D H Lawrence___Sons and Lovers.txt
86982321,D H Lawrence___The Lost Girl.txt
82729727,D H Lawrence___The Prussian Officer.txt
46320889,D H Lawrence___The Rainbow.txt
22485337,D H Lawrence___The Trespasser.txt
76071761,D H Lawrence___The White Peacock.txt
52909194,D H Lawrence___Tortoises.txt
25790145,D H Lawrence___Touch and Go.txt
43567641,D H Lawrence___Twilight in Italy.txt
5073110,D H Lawrence___Wintry Peacock.txt
6286343,D H Lawrence___Women in Love.txt
96001990,Daniel Defoe___A Journal of the Plague Year.txt
2902240,Daniel Defoe___A New Voyage Round the World by a Course Never Sailed Before.txt
56297150,Daniel Defoe___A Seasonable Warning and Caution against the Insinuations of Papists and Jacobites.txt
93977580,Daniel Defoe___A Short Narrative of the Life and Actions of His Grace John, D. of Marlborogh.txt
93988331,Daniel Defoe___A True Relation of the Apparition of one Mrs. Veal.txt
51621993,Daniel Defoe___A Vindication of the Press.txt
16617388,Daniel Defoe___An Answer to a Question that Nobody thinks of, viz., But what if the Queen should Die?.txt
74606150,Daniel Defoe___An Appeal to Honour and Justice, Though It Be of His Worst Enemies.txt
18472834,Daniel Defoe___An Essay Upon Projects.txt
56985393,Daniel Defoe___An Humble Proposal to the People of England.txt
54140478,Daniel Defoe___And What if the Pretender should Come?.txt
13971818,Daniel Defoe___Atalantis Major.txt
74737675,Daniel Defoe___Augusta Triumphans.txt
84139464,Daniel Defoe___Dickory Cronke.txt
91935712,Daniel Defoe___Everybody's Business is Nobody's Business.txt
17709612,Daniel Defoe___From London to Land's End.txt
44586187,Daniel Defoe___History of the Plague in London.txt
88888145,Daniel Defoe___Memoirs of a Cavalier.txt
91139878,Daniel Defoe___Memoirs of Major Alexander Ramkins (1718).txt
93079294,Daniel Defoe___Military Memoirs of Capt. George Carleton.txt
15584626,Daniel Defoe___Of Captain Mission.txt
58518005,Daniel Defoe___Reasons against the Succession of the House of Hanover.txt
64112536,Daniel Defoe___Second Thoughts are Best.txt
25886820,Daniel Defoe___The Complete English Tradesman (1839 ed.).txt
38420244,Daniel Defoe___The Consolidator.txt
91825694,Daniel Defoe___The Fortunate Mistress (Parts 1 and 2).txt
60463733,Daniel Defoe___The Fortunes and Misfortunes of the Famous Moll Flanders.txt
30302306,Daniel Defoe___The Further Adventures of Robinson Crusoe.txt
11595164,Daniel Defoe___The History of the Devil.txt
63545350,Daniel Defoe___The History of the Life and Adventures of Mr. Duncan Campbell.txt
98465507,Daniel Defoe___The History of the Remarkable Life of John Sheppard.txt
12853426,Daniel Defoe___The King of Pirates.txt
36046841,Daniel Defoe___The Lay-Man's Sermon upon the Late Storm.txt
57048339,Daniel Defoe___The Life and Adventures of Robinson Crusoe (1808).txt
99817819,Daniel Defoe___The Life and Adventures of Robinson Crusoe Of York, Mariner, Vol. 1.txt
18934788,Daniel Defoe___The Life and Adventures of Robinson Crusoe.txt
39285408,Daniel Defoe___The Life and Most Surprising Adventures of Robinson Crusoe.txt
44444230,Daniel Defoe___The Life, Adventures & Piracies of the Famous Captain Singleton.txt
19902663,Daniel Defoe___The True-Born Englishman.txt
74915010,Daniel Defoe___Tour through the Eastern Counties of England, 1722.txt
28434120,Edgar Allan Poe___Edgar Allan Poe's Complete Poetical Works.txt
1483963,Edgar Allan Poe___Eureka.txt
64184901,Edgar Allan Poe___The Cask of Amontillado.txt
60278264,Edgar Allan Poe___The Fall of the House of Usher.txt
2619857,Edgar Allan Poe___The Masque of the Red Death.txt
56807576,Edgar Allan Poe___The Raven.txt
48178324,Edgar Allan Poe___The Works of Edgar Allan Poe Volume 1.txt
34566397,Edgar Allan Poe___The Works of Edgar Allan Poe Volume 2.txt
52762000,Edgar Allan Poe___The Works of Edgar Allan Poe Volume 3.txt
1331663,Edgar Allan Poe___The Works of Edgar Allan Poe Volume 4.txt
48025644,Edgar Allan Poe___The Works of Edgar Allan Poe Volume 5.txt
16526875,Edgar Rice Burroughs___A Princess of Mars.txt
85831499,Edgar Rice Burroughs___At the Earth's Core.txt
40570049,Edgar Rice Burroughs___Jungle Tales of Tarzan.txt
18464645,Edgar Rice Burroughs___Out of Time's Abyss.txt
85780965,Edgar Rice Burroughs___Pellucidar.txt
99575368,Edgar Rice Burroughs___Tarzan and the Jewels of Opar.txt
1246776,Edgar Rice Burroughs___Tarzan of the Apes.txt
12348863,Edgar Rice Burroughs___Tarzan the Terrible.txt
13444857,Edgar Rice Burroughs___Tarzan the Untamed.txt
47240973,Edgar Rice Burroughs___The Beasts of Tarzan.txt
94647277,Edgar Rice Burroughs___The Chessmen of Mars.txt
16141820,Edgar Rice Burroughs___The Efficiency Expert.txt
50045190,Edgar Rice Burroughs___The Gods of Mars.txt
4109924,Edgar Rice Burroughs___The Land That Time Forgot.txt
96661371,Edgar Rice Burroughs___The Lost Continent.txt
11624564,Edgar Rice Burroughs___The Mad King.txt
57398415,Edgar Rice Burroughs___The Monster Men.txt
85598518,Edgar Rice Burroughs___The Mucker.txt
82783209,Edgar Rice Burroughs___The Oakdale Affair.txt
92449862,Edgar Rice Burroughs___The Outlaw of Torn.txt
98611933,Edgar Rice Burroughs___The People that Time Forgot.txt
99651460,Edgar Rice Burroughs___The Return of Tarzan.txt
34151112,Edgar Rice Burroughs___The Son of Tarzan.txt
81538281,Edgar Rice Burroughs___Thuvia, Maid of Mars.txt
58531056,Edgar Rice Burroughs___Warlord of Mars.txt
47943267,Edmund Burke___Burke's Speech on Conciliation with America.txt
12210998,Edmund Burke___Selections from the Speeches and Writings of Edmund Burke.txt
29917348,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 01 (of 12).txt
80942074,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 02 (of 12).txt
80609779,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 03 (of 12).txt
96016028,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 04 (of 12).txt
85269623,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 05 (of 12).txt
43903402,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 06 (of 12).txt
82916140,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 07 (of 12).txt
51314521,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 08 (of 12).txt
22194286,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 09 (of 12).txt
83092515,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 10 (of 12).txt
33332033,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 11 (of 12).txt
13260165,Edmund Burke___The Works of the Right Honourable Edmund Burke, Vol. 12 (of 12).txt
54038498,Edmund Burke___Thoughts on the Present Discontents.txt
21912132,Edward Phillips Oppenheim___A Lost Leader.txt
41802770,Edward Phillips Oppenheim___A Maker of History.txt
39510871,Edward Phillips Oppenheim___A Millionaire of Yesterday.txt
42972127,Edward Phillips Oppenheim___A Monk of Cruta.txt
15097384,Edward Phillips Oppenheim___A People's Man.txt
64099176,Edward Phillips Oppenheim___A Prince of Sinners.txt
20364781,Edward Phillips Oppenheim___An Amiable Charlatan.txt
9201125,Edward Phillips Oppenheim___Anna the Adventuress.txt
77027683,Edward Phillips Oppenheim___Berenice.txt
36929800,Edward Phillips Oppenheim___Havoc.txt
21641691,Edward Phillips Oppenheim___Jacob's Ladder.txt
77351443,Edward Phillips Oppenheim___Jeanne of the Marshes.txt
16860675,Edward Phillips Oppenheim___Mr. Grex of Monte Carlo.txt
27294410,Edward Phillips Oppenheim___Mr. Marx's Secret.txt
77013603,Edward Phillips Oppenheim___Mysterious Mr. Sabin.txt
96266296,Edward Phillips Oppenheim___Nobody's Man.txt
58038105,Edward Phillips Oppenheim___Peter Ruff and the Double Four.txt
34688890,Edward Phillips Oppenheim___The Avenger.txt
55501325,Edward Phillips Oppenheim___The Betrayal.txt
44679316,Edward Phillips Oppenheim___The Black Box.txt
26901129,Edward Phillips Oppenheim___The Box with the Broken Seals.txt
86960012,Edward Phillips Oppenheim___The Cinema Murder.txt
76877135,Edward Phillips Oppenheim___The Devil's Paw.txt
63774506,Edward Phillips Oppenheim___The Double Four.txt
65850589,Edward Phillips Oppenheim___The Double Life Of Mr. Alfred Burton.txt
55270582,Edward Phillips Oppenheim___The Double Traitor.txt
10719017,Edward Phillips Oppenheim___The Evil Shepherd.txt
44561495,Edward Phillips Oppenheim___The Golden Web.txt
52917816,Edward Phillips Oppenheim___The Governors.txt
15875756,Edward Phillips Oppenheim___The Great Impersonation.txt
50585473,Edward Phillips Oppenheim___The Great Prince Shan.txt
24241269,Edward Phillips Oppenheim___The Great Secret.txt
5123225,Edward Phillips Oppenheim___The Hillman.txt
38780982,Edward Phillips Oppenheim___The Illustrious Prince.txt
8133659,Edward Phillips Oppenheim___The Kingdom of the Blind.txt
22079769,Edward Phillips Oppenheim___The Lighted Way.txt
27205873,Edward Phillips Oppenheim___The Lost Ambassador.txt
19391469,Edward Phillips Oppenheim___The Malefactor.txt
70898463,Edward Phillips Oppenheim___The Master Mummer.txt
6657449,Edward Phillips Oppenheim___The Mischief Maker.txt
60257888,Edward Phillips Oppenheim___The Missioner.txt
12535900,Edward Phillips Oppenheim___The Moving Finger.txt
95500272,Edward Phillips Oppenheim___The New Tenant.txt
29613456,Edward Phillips Oppenheim___The Pawns Count.txt
57483815,Edward Phillips Oppenheim___The Profiteers.txt
39706529,Edward Phillips Oppenheim___The Survivor.txt
64825848,Edward Phillips Oppenheim___The Tempting of Tavernake.txt
59346464,Edward Phillips Oppenheim___The Traitors.txt
8095194,Edward Phillips Oppenheim___The Vanished Messenger.txt
84793370,Edward Phillips Oppenheim___The Wicked Marquis.txt
1346406,Edward Phillips Oppenheim___The Yellow Crayon.txt
50609225,Edward Phillips Oppenheim___The Zeppelin's Passenger.txt
70986636,Edward Phillips Oppenheim___To Win the Love He Sought.txt
51727825,Edward Stratemeyer___American Boy's Life of Theodore Roosevelt.txt
77172549,Edward Stratemeyer___At the Fall of Port Arthur.txt
63040484,Edward Stratemeyer___Boys of The Fort.txt
18361953,Edward Stratemeyer___Dave Porter and His Double.txt
44232012,Edward Stratemeyer___Dave Porter and His Rivals.txt
73869618,Edward Stratemeyer___Dave Porter and the Runaways.txt
52425798,Edward Stratemeyer___Dave Porter At Bear Camp.txt
29203133,Edward Stratemeyer___Dave Porter at Star Ranch.txt
86924883,Edward Stratemeyer___Dave Porter in the Far North.txt
32881849,Edward Stratemeyer___Dave Porter in the Gold Fields.txt
13663269,Edward Stratemeyer___Dave Porter in the South Seas.txt
65180074,Edward Stratemeyer___Dave Porter on Cave Island.txt
96853107,Edward Stratemeyer___Fighting in Cuban Waters.txt
63270597,Edward Stratemeyer___First at the North Pole.txt
44700158,Edward Stratemeyer___For the Liberty of Texas.txt
61312800,Edward Stratemeyer___Four Boy Hunters.txt
43387849,Edward Stratemeyer___Guns And Snowshoes.txt
67201875,Edward Stratemeyer___Leo the Circus Boy.txt
73957539,Edward Stratemeyer___Marching on Niagara.txt
29067448,Edward Stratemeyer___On the Trail of Pontiac.txt
85427294,Edward Stratemeyer___Out with Gun and Camera.txt
77255537,Edward Stratemeyer___Richard Dare's Venture.txt
12459721,Edward Stratemeyer___The Boy Land Boomer.txt
46411450,Edward Stratemeyer___The Campaign of the Jungle.txt
84193708,Edward Stratemeyer___The Last Cruise of the Spitfire.txt
88697343,Edward Stratemeyer___The Missing Tin Box.txt
5546703,Edward Stratemeyer___The Mystery at Putnam Hall.txt
50475430,Edward Stratemeyer___The Rover Boys at Big Horn Ranch.txt
51083612,Edward Stratemeyer___The Rover Boys at Colby Hall.txt
12709276,Edward Stratemeyer___The Rover Boys at College.txt
86784780,Edward Stratemeyer___The Rover Boys at School.txt
99075241,Edward Stratemeyer___The Rover Boys in Alaska.txt
29570138,Edward Stratemeyer___The Rover Boys in Business.txt
36241231,Edward Stratemeyer___The Rover Boys in Camp.txt
49629673,Edward Stratemeyer___The Rover Boys in New York.txt
76306445,Edward Stratemeyer___The Rover Boys in Southern Waters.txt
1767049,Edward Stratemeyer___The Rover Boys in the Air.txt
49234316,Edward Stratemeyer___The Rover Boys in the Jungle.txt
10020201,Edward Stratemeyer___The Rover Boys in the Land of Luck.txt
60070716,Edward Stratemeyer___The Rover Boys In The Mountains.txt
88183933,Edward Stratemeyer___The Rover Boys on a Hunt.txt
44261207,Edward Stratemeyer___The Rover Boys on a Tour.txt
82990791,Edward Stratemeyer___The Rover Boys on Land and Sea.txt
40040393,Edward Stratemeyer___The Rover Boys on Snowshoe Island.txt
60778720,Edward Stratemeyer___The Rover Boys on the Farm.txt
62029679,Edward Stratemeyer___The Rover Boys on the Great Lakes.txt
87277108,Edward Stratemeyer___The Rover Boys on the Ocean.txt
83011173,Edward Stratemeyer___The Rover Boys on the Plains.txt
6234722,Edward Stratemeyer___The Rover Boys on the River.txt
3126250,Edward Stratemeyer___The Rover Boys on Treasure Isle.txt
14821812,Edward Stratemeyer___The Rover Boys out West.txt
24845729,Edward Stratemeyer___The Young Bridge-Tender.txt
33231736,Edward Stratemeyer___The Young Oarsmen of Lakeview.txt
69912192,Edward Stratemeyer___Three Young Ranchmen.txt
7209261,Edward Stratemeyer___To Alaska for Gold.txt
3603949,Edward Stratemeyer___True to Himself.txt
57589559,Edward Stratemeyer___Young Auctioneers.txt
71582148,Edward Stratemeyer___Young Hunters of the Lake.txt
22373149,Elizabeth Barrett Browning___'He Giveth His Beloved Sleep'.txt
80446326,Elizabeth Barrett Browning___Sonnets from the Portuguese.txt
46538728,Elizabeth Barrett Browning___The Letters of Elizabeth Barrett Browning (1 of 2).txt
13248751,Elizabeth Barrett Browning___The Letters of Elizabeth Barrett Browning (2 of 2).txt
17792719,Elizabeth Barrett Browning___The Poetical Works of Elizabeth Barrett Browning Volume I.txt
31148307,Elizabeth Barrett Browning___The Poetical Works of Elizabeth Barrett Browning Volume II.txt
31625685,Elizabeth Barrett Browning___The Poetical Works of Elizabeth Barrett Browning Volume IV.txt
41640264,Emily Bronte___Wuthering Heights.txt
31995743,Eugene O_Neill___Anna Christie.txt
27741435,Eugene O_Neill___The First Man.txt
62672311,Eugene O_Neill___The Hairy Ape.txt
27065406,Eugene O_Neill___The Straw.txt
7236848,Ezra Pound___Certain Noble Plays of Japan.txt
99899042,Ezra Pound___Hugh Selwyn Mauberley.txt
6763645,Frank Richard Stockton___A Bicycle of Cathay.txt
23541313,Frank Richard Stockton___A Chosen Few.txt
96652250,Frank Richard Stockton___A Jolly Fellowship.txt
45007987,Frank Richard Stockton___Amos Kilbright; His Adscititious Experiences.txt
34665713,Frank Richard Stockton___Buccaneers and Pirates of Our Coasts.txt
8915734,Frank Richard Stockton___John Gayther's Garden and the Stories Told Therein.txt
94757109,Frank Richard Stockton___Kate Bonnet.txt
35704789,Frank Richard Stockton___Mrs. Cliff's Yacht.txt
93601384,Frank Richard Stockton___My Terminal Moraine.txt
6050737,Frank Richard Stockton___Pomona's Travels.txt
30604811,Frank Richard Stockton___Round-about Rambles in Lands of Fact and Fancy.txt
48158589,Frank Richard Stockton___Rudder Grange.txt
85299470,Frank Richard Stockton___Stories of New Jersey.txt
30167243,Frank Richard Stockton___The Adventures of Captain Horn.txt
45470023,Frank Richard Stockton___The Associate Hermits.txt
68212328,Frank Richard Stockton___The Bee-Man of Orn and Other Fanciful Tales.txt
65411713,Frank Richard Stockton___The Captain's Toll-Gate.txt
43132757,Frank Richard Stockton___The Casting Away of Mrs. Lecks and Mrs. Aleshine.txt
77179126,Frank Richard Stockton___The Dusantes.txt
4805041,Frank Richard Stockton___The Girl at Cobhurst.txt
43177880,Frank Richard Stockton___The Great Stone of Sardis.txt
89886801,Frank Richard Stockton___The Great War Syndicate.txt
64091197,Frank Richard Stockton___The House of Martha.txt
67963005,Frank Richard Stockton___The Lady, or the Tiger?.txt
80416865,Frank Richard Stockton___The Late Mrs. Null.txt
53819092,Frank Richard Stockton___The Magic Egg and Other Stories.txt
26733338,Frank Richard Stockton___The Rudder Grangers Abroad and Other Stories.txt
24158278,Frank Richard Stockton___The Squirrel Inn.txt
10490923,Frank Richard Stockton___The Stories of the Three Burglars.txt
42876922,Frank Richard Stockton___The Vizier of the Two-Horned Alexander.txt
69939741,Frank Richard Stockton___Ting-a-ling.txt
83757242,Frank Richard Stockton___What Might Have Been Expected.txt
13876820,G K Chesterton___A Miscellany of Men.txt
59755515,G K Chesterton___A Short History of England.txt
30503600,G K Chesterton___Alarms and Discursions.txt
24820637,G K Chesterton___All Things Considered.txt
73044919,G K Chesterton___Appreciations and Criticisms of the Works of Charles Dickens.txt
36501711,G K Chesterton___Eugenics and Other Evils.txt
9649758,G K Chesterton___George Bernard Shaw.txt
9776246,G K Chesterton___Greybeards at Play.txt
58946632,G K Chesterton___Heretics.txt
58844742,G K Chesterton___Lord Kitchener.txt
63498598,G K Chesterton___Magic.txt
26910901,G K Chesterton___Manalive.txt
77067035,G K Chesterton___Orthodoxy.txt
34084055,G K Chesterton___Poems.txt
47168135,G K Chesterton___Robert Browning.txt
96574944,G K Chesterton___The Appetite of Tyranny.txt
95686424,G K Chesterton___The Ball and The Cross.txt
54322276,G K Chesterton___The Ballad of St. Barbara.txt
90417033,G K Chesterton___The Ballad of the White Horse.txt
34048741,G K Chesterton___The Barbarism of Berlin.txt
70001074,G K Chesterton___The Club of Queer Trades.txt
84950282,G K Chesterton___The Crimes of England.txt
65579481,G K Chesterton___The Defendant.txt
52575212,G K Chesterton___The Innocence of Father Brown.txt
58230453,G K Chesterton___The Man Who Knew Too Much.txt
25715506,G K Chesterton___The Man Who Was Thursday.txt
75375351,G K Chesterton___The Napoleon of Notting Hill.txt
78598752,G K Chesterton___The New Jerusalem.txt
75913596,G K Chesterton___The Trees of Pride.txt
72163241,G K Chesterton___The Victorian Age in Literature.txt
9617409,G K Chesterton___The Wild Knight and Other Poems.txt
15688286,G K Chesterton___The Wisdom of Father Brown.txt
24033505,G K Chesterton___Tremendous Trifles.txt
32952645,G K Chesterton___Twelve Types.txt
21627314,G K Chesterton___Utopia of Usurers and other Essays.txt
29215923,G K Chesterton___Varied Types.txt
63517770,G K Chesterton___What I Saw in America.txt
33386604,G K Chesterton___What's Wrong With The World.txt
86427048,G K Chesterton___Wine, Water, and Song.txt
19663363,George Alfred Henty___A Chapter of Adventures.txt
87663449,George Alfred Henty___A Final Reckoning.txt
79360222,George Alfred Henty___A Girl of the Commune.txt
14472012,George Alfred Henty___A Jacobite Exile.txt
97096876,George Alfred Henty___A Knight of the White Cross.txt
11595796,George Alfred Henty___A March on London.txt
97083320,George Alfred Henty___A Roving Commission.txt
69672526,George Alfred Henty___A Search For A Secret, a Novel, Volume 1.txt
23756371,George Alfred Henty___A Search For A Secret, a Novel, Volume 2.txt
700500,George Alfred Henty___A Search For A Secret, a Novel, Volume 3.txt
98501427,George Alfred Henty___Among Malay Pirates.txt
75887496,George Alfred Henty___At Aboukir and Acre.txt
56480130,George Alfred Henty___At Agincourt.txt
604550,George Alfred Henty___At the Point of the Bayonet.txt
32843922,George Alfred Henty___Beric the Briton.txt
56505441,George Alfred Henty___Bonnie Prince Charlie.txt
79343774,George Alfred Henty___Both Sides the Border.txt
35826782,George Alfred Henty___By Conduct and Courage.txt
92358645,George Alfred Henty___By England's Aid or The Freeing of the Netherlands (1585-1604).txt
7583084,George Alfred Henty___By Pike and Dyke:  A Tale of the Rise of the Dutch Republic.txt
12551653,George Alfred Henty___By Right of Conquest.txt
84332096,George Alfred Henty___By Sheer Pluck.txt
62298966,George Alfred Henty___Captain Bayley's Heir.txt
65875649,George Alfred Henty___Colonel Thorndyke's Secret.txt
16932003,George Alfred Henty___Condemned as a Nihilist.txt
48507838,George Alfred Henty___Dorothy's Double, Volume 1.txt
37207263,George Alfred Henty___Dorothy's Double, Volume 2.txt
43260577,George Alfred Henty___Dorothy's Double, Volume 3.txt
8261384,George Alfred Henty___Facing Death.txt
59593211,George Alfred Henty___For Name and Fame.txt
92351436,George Alfred Henty___For the Temple.txt
12501839,George Alfred Henty___Friends, though divided.txt
59722551,George Alfred Henty___Held Fast For England.txt
39372350,George Alfred Henty___In Freedom's Cause.txt
33798265,George Alfred Henty___In the Hands of the Malays, and Other Stories.txt
96620244,George Alfred Henty___In The Heart Of The Rockies.txt
73954820,George Alfred Henty___In the Irish Brigade.txt
634096,George Alfred Henty___In the Reign of Terror.txt
43540935,George Alfred Henty___In Times of Peril.txt
31352981,George Alfred Henty___Jack Archer.txt
98690918,George Alfred Henty___Maori and Settler.txt
43737491,George Alfred Henty___March to Magdala.txt
96873118,George Alfred Henty___No Surrender!.txt
6665797,George Alfred Henty___On the Irrawaddy.txt
96950336,George Alfred Henty___On the Pampas.txt
54804226,George Alfred Henty___One of the 28th.txt
45329723,George Alfred Henty___Orange and Green.txt
10743147,George Alfred Henty___Out on the Pampas.txt
65993629,George Alfred Henty___Rujub, the Juggler.txt
10813371,George Alfred Henty___Saint Bartholomew's Eve.txt
77630724,George Alfred Henty___Saint George for England.txt
5399885,George Alfred Henty___Sturdy and Strong.txt
76264957,George Alfred Henty___Tales of Daring and Danger.txt
12816944,George Alfred Henty___The Boy Knight.txt
99285689,George Alfred Henty___The Bravest of the Brave.txt
22607484,George Alfred Henty___The Cat of Bubastes.txt
68298192,George Alfred Henty___The Cornet of Horse.txt
38803095,George Alfred Henty___The Curse of Carne's Hold.txt
82669459,George Alfred Henty___The Dash for Khartoum.txt
92728085,George Alfred Henty___The Dragon and the Raven.txt
77334157,George Alfred Henty___The Golden Canyon.txt
91141047,George Alfred Henty___The Lion of Saint Mark.txt
16929093,George Alfred Henty___The Lion of the North.txt
87091894,George Alfred Henty___The Lost Heir.txt
47514360,George Alfred Henty___The Queen's Cup.txt
54396323,George Alfred Henty___The Tiger of Mysore.txt
54293963,George Alfred Henty___The Treasure of the Incas.txt
48657242,George Alfred Henty___The Young Buglers.txt
87532548,George Alfred Henty___The Young Carthaginian.txt
77911564,George Alfred Henty___The Young Colonists.txt
50157117,George Alfred Henty___The Young Franc Tireurs.txt
71086047,George Alfred Henty___Through Russian Snows.txt
76164079,George Alfred Henty___Through the Fray.txt
49596619,George Alfred Henty___Through Three Campaigns.txt
39483017,George Alfred Henty___True to the Old Flag.txt
73567004,George Alfred Henty___Under Drake's Flag.txt
35647753,George Alfred Henty___Under Wellington's Command.txt
30738417,George Alfred Henty___When London Burned.txt
98460424,George Alfred Henty___Winning His Spurs.txt
20116047,George Alfred Henty___With Buller in Natal.txt
17044074,George Alfred Henty___With Clive in India.txt
64584288,George Alfred Henty___With Cochrane the Dauntless.txt
69886863,George Alfred Henty___With Frederick the Great.txt
422637,George Alfred Henty___With Kitchener in the Soudan.txt
97867828,George Alfred Henty___With Lee in Virginia.txt
225273,George Alfred Henty___With Moore At Corunna.txt
64372084,George Alfred Henty___With Wolfe in Canada.txt
99404757,George Alfred Henty___Won by the Sword.txt
78041669,George Alfred Henty___Wulf the Saxon.txt
25922761,George Bernard Shaw___A Treatise on Parents and Children.txt
51243930,George Bernard Shaw___An Unsocial Socialist.txt
4632594,George Bernard Shaw___Androcles and the Lion.txt
31519968,George Bernard Shaw___Annajanska, the Bolshevik Empress.txt
86771053,George Bernard Shaw___Arms and the Man.txt
37023580,George Bernard Shaw___Augustus Does His Bit.txt
62583444,George Bernard Shaw___Back to Methuselah.txt
50319305,George Bernard Shaw___Bernard Shaw's Preface to Major Barbara.txt
39633242,George Bernard Shaw___Caesar and Cleopatra.txt
87845153,George Bernard Shaw___Candida.txt
75909012,George Bernard Shaw___Captain Brassbound's Conversion.txt
45905138,George Bernard Shaw___Cashel Byron's Profession.txt
56416634,George Bernard Shaw___Dark Lady of the Sonnets.txt
16418344,George Bernard Shaw___Fanny's First Play.txt
40041338,George Bernard Shaw___Getting Married.txt
23540861,George Bernard Shaw___Great Catherine.txt
61790968,George Bernard Shaw___Heartbreak House.txt
45769906,George Bernard Shaw___How He Lied to Her Husband.txt
72167251,George Bernard Shaw___John Bull's Other Island.txt
18486285,George Bernard Shaw___Major Barbara.txt
76918081,George Bernard Shaw___Man And Superman.txt
67203615,George Bernard Shaw___Maxims for Revolutionists.txt
84229457,George Bernard Shaw___Misalliance.txt
7804629,George Bernard Shaw___Mrs. Warren's Profession.txt
94294052,George Bernard Shaw___O'Flaherty V. C.txt
39633929,George Bernard Shaw___Overruled.txt
98880867,George Bernard Shaw___Preface to Androcles and the Lion.txt
3539831,George Bernard Shaw___Press Cuttings.txt
63259287,George Bernard Shaw___Pygmalion.txt
39077762,George Bernard Shaw___Revolutionist's Handbook and Pocket Companion.txt
57464432,George Bernard Shaw___The Admirable Bashville.txt
77180234,George Bernard Shaw___The Devil's Disciple.txt
61900394,George Bernard Shaw___The Doctor's Dilemma.txt
10054257,George Bernard Shaw___The Doctor's Dilemma: Preface on Doctors.txt
17552647,George Bernard Shaw___The Inca of Perusalem.txt
98724382,George Bernard Shaw___The Irrational Knot.txt
10053567,George Bernard Shaw___The Man of Destiny.txt
59984719,George Bernard Shaw___The Miraculous Revenge.txt
80762419,George Bernard Shaw___The Perfect Wagnerite.txt
17106968,George Bernard Shaw___The Philanderer.txt
82246799,George Bernard Shaw___The Shewing-up of Blanco Posnet.txt
80752034,George Bernard Shaw___You Never Can Tell.txt
34354140,George Eliot___Adam Bede.txt
56193048,George Eliot___Brother Jacob.txt
85546271,George Eliot___Daniel Deronda.txt
12039484,George Eliot___How Lisa Loved the King.txt
42824861,George Eliot___Impressions of Theophrastus Such.txt
72012180,George Eliot___Middlemarch.txt
94435826,George Eliot___Romola.txt
77304429,George Eliot___Scenes of Clerical Life.txt
30368960,George Eliot___Silas Marner.txt
78522015,George Eliot___The Essays of George Eliot.txt
9154083,George Eliot___The Lifted Veil.txt
41988847,George Eliot___The Mill on the Floss.txt
92678654,George Eliot___Tom and Maggie Tulliver.txt
76760276,George Washington___State of the Union Addresses of George Washington.txt
97872166,Grant Allen___An African Millionaire.txt
53611346,Grant Allen___Anglo-Saxon Britain.txt
21519955,Grant Allen___Biographies of Working Men.txt
37418546,Grant Allen___Charles Darwin.txt
50063814,Grant Allen___Falling in Love.txt
9784232,Grant Allen___Hilda Wade.txt
40649057,Grant Allen___Michael's Crag.txt
61217046,Grant Allen___Miss Cayley's Adventures.txt
99625499,Grant Allen___Philistia.txt
22154417,Grant Allen___Post-Prandial Philosophy.txt
91817411,Grant Allen___Recalled to Life.txt
68445426,Grant Allen___Science in Arcady.txt
53507804,Grant Allen___Strange Stories.txt
89821660,Grant Allen___The Beckoning Hand and Other Stories.txt
24513568,Grant Allen___The British Barbarians.txt
96307387,Grant Allen___The Great Taboo.txt
14757609,Grant Allen___The White Man's Foot.txt
63573450,Grant Allen___The Woman Who Did.txt
84940928,Grant Allen___What's Bred In the Bone.txt
83492505,Hamlin Garland___A Daughter of the Middle Border.txt
61239453,Hamlin Garland___A Little Norsk; Or, Ol' Pap's Flaxen.txt
88367488,Hamlin Garland___A Son of the Middle Border.txt
79506897,Hamlin Garland___A Spoil of Office.txt
35910621,Hamlin Garland___Cavanaugh: Forest Ranger.txt
